group,source_dir,scene,has_foundation_reference,fixed69_status,height,width,crop_y0,crop_y1,crop_x0,crop_x1,feature_matches,median_vertical_residual_px,p90_vertical_residual_px,geometry_status,igev_ms,las_ms,igev_finite_pct,igev_positive_pct,igev_disp_min,igev_disp_p01,igev_disp_median,igev_disp_p99,igev_disp_max,las_finite_pct,las_positive_pct,las_disp_min,las_disp_p01,las_disp_median,las_disp_p99,las_disp_max,inter_model_mae_px,inter_model_median_px,inter_model_p95_px,inter_model_bad3_pct,inter_model_correlation,igev_epe,igev_d1,igev_bad1,igev_bad2,igev_bad3,igev_valid_pixels,igev_reference_coverage_pct,las_epe,las_d1,las_bad1,las_bad2,las_bad3,las_valid_pixels,las_reference_coverage_pct,igev_cloud_points,igev_cloud_coverage_pct,igev_cloud_z_p01,igev_cloud_z_median,igev_cloud_z_p99,las_cloud_points,las_cloud_coverage_pct,las_cloud_z_p01,las_cloud_z_median,las_cloud_z_p99,end_to_end_ms
fdjyp0,FDJYP-0-rectified_images,202506261657-0011,False,kept,1280,720,234,1052,126,638,235,1.03564453125,7.967143821716308,warning,114.31550001725554,35.13503726571798,100.0,100.0,3.6578171253204346,22.595279884338378,31.518150329589844,44.269762039184435,121.58831787109375,100.0,100.0,19.727054595947266,21.627796459198,30.058860778808594,37.80470943450928,38.905067443847656,2.7907696562667756,0.5723514556884766,10.358580112457275,20.699304706601467,0.22183311865724645,,,,,,,,,,,,,,,308670,73.70062270782395,58.78638538360596,69.11527633666992,88.13734481811524,308669,73.70038393948656,58.23491012573242,70.09737396240234,97.21682495117189,633.1084799021482
fdjyp0,FDJYP-0-rectified_images,202506261657-0012,False,kept,1280,720,234,1052,126,638,237,1.1169705390930176,12.812174606323248,warning,115.3113292530179,35.25515040382743,100.0,100.0,20.921653747558594,21.958045291900635,32.696895599365234,39.94651565551758,113.76747131347656,100.0,100.0,20.011871337890625,20.88790330886841,31.498443603515625,40.04777278900146,41.633602142333984,2.1195464870985825,0.44171905517578125,12.297136783599854,19.398972341075797,0.6765901712120874,,,,,,,,,,,,,,,322590,77.02427796454768,55.281304817199704,65.80176162719727,83.72952972412108,322589,77.02403919621027,54.99232818603516,67.34919738769531,103.51125244140624,671.0126348771155
fdjyp0,FDJYP-0-rectified_images,202506261657-0013,False,kept,1280,720,234,1052,126,638,256,1.6185574531555176,9.890516757965088,warning,114.69291569665074,35.053797997534275,100.0,100.0,23.041149139404297,24.022727680206298,34.801246643066406,41.97410926818847,44.349361419677734,100.0,100.0,23.913799285888672,24.447441196441652,33.940528869628906,42.54230232238769,45.46729278564453,1.2512971896650884,0.3268890380859375,8.153596878051758,10.448741213325183,0.8661587820882842,,,,,,,,,,,,,,,328540,78.44494957212714,52.45859535217285,61.554100036621094,90.76031845092773,328540,78.44494957212714,51.62443996429443,62.35271072387695,89.87104705810546,698.4873949550092
fdjyp0,FDJYP-0-rectified_images,202506261659-0014,False,kept,1280,720,234,1052,126,638,174,0.6126708984375,14.84700498580934,good,113.00202365964651,36.321678198874,100.0,100.0,14.849074363708496,15.679918670654297,36.5799560546875,52.14988002777099,113.4556655883789,100.0,100.0,14.042274475097656,15.184720945358276,36.10388946533203,52.109351539611815,57.111385345458984,1.3346868227133504,0.3483390808105469,4.479289531707764,6.985167710880195,0.9040779530964852,,,,,,,,,,,,,,,276325,65.97766083435208,42.39885223388672,55.80075454711914,129.0139196777344,276325,65.97766083435208,41.88598114013672,55.65557098388672,132.87877380371097,648.8432320766151
fdjyp0,FDJYP-0-rectified_images,202506261700-0015,False,kept,1280,720,234,1052,126,638,181,0.8970811367034912,17.10177993774414,good,115.91544235125184,36.21338400989771,100.0,100.0,15.401744842529297,15.993328332901001,36.26807403564453,50.16342678070067,52.95527648925781,100.0,100.0,14.019721031188965,15.091263055801392,35.63815689086914,51.85385723114014,56.63899230957031,1.490807828331744,0.35037994384765625,6.340311527252197,10.150280791564793,0.9389282168684431,,,,,,,,,,,,,,,281265,67.15717642114915,43.55512893676758,56.85800552368164,133.5463330078125,281265,67.15717642114915,42.19236679077149,56.60626220703125,133.18402404785155,671.8166037462652
fdjyp0,FDJYP-0-rectified_images,202506261700-0016,False,kept,1280,720,234,1052,126,638,162,0.6994900703430176,8.37097477912903,good,114.57790900021791,35.95849312841892,100.0,100.0,15.057164192199707,16.915521812438964,39.82868194580078,53.125584220886196,119.26615905761719,100.0,100.0,13.813835144042969,15.446197509765625,39.357765197753906,51.36500930786133,55.93941116333008,1.8543534277913258,0.2828502655029297,6.680707216262817,10.009885009168704,0.7437838448167893,,,,,,,,,,,,,,,272503,65.0650882487775,42.80327423095703,50.91203689575195,126.5225289916992,272503,65.0650882487775,42.56296081542969,50.80098342895508,120.50980209350581,649.4495519436896
fdjyp0,FDJYP-0-rectified_images,202506261701-0017,False,kept,1280,720,234,1052,126,638,119,1.2552083730697632,230.6973602294922,warning,114.35178481042385,35.7701419852674,100.0,100.0,17.070819854736328,18.11293230056763,38.486488342285156,44.321696281433105,58.65970993041992,100.0,100.0,13.464374542236328,16.371552753448487,36.86255645751953,44.24958190917968,53.217498779296875,2.9547803910348955,0.22973251342773438,23.119675159454346,14.077542405256724,0.6266620518118369,,,,,,,,,,,,,,,296961,70.90488424511003,49.8734130859375,56.096736907958984,118.8982406616211,296961,70.90488424511003,49.82200164794922,56.25895690917969,127.58338165283206,709.1456903144717
fdjyp0,FDJYP-0-rectified_images,202506261701-0018,False,kept,1280,720,234,1052,126,638,139,1.45556640625,19.319433975219727,warning,115.13869697228074,35.779797937721014,100.0,100.0,15.933856964111328,17.53646364212036,37.7318000793457,48.53962402343749,51.881351470947266,100.0,100.0,12.669900894165039,14.125291013717652,36.67162322998047,48.675369453430136,53.39579772949219,2.4306292821309348,0.21585464477539062,20.806753635406494,11.242168398533007,0.6373311585976573,,,,,,,,,,,,,,,326835,78.03784955684596,45.139669265747074,57.58129119873047,125.10882492065429,326835,78.03784955684596,45.00902297973633,57.8223991394043,129.47845703124997,751.9232640042901
fdjyp0,FDJYP-0-rectified_images,202506261701-0019,False,kept,1280,720,234,1052,126,638,109,0.7169053554534912,7.149197101593018,good,115.429000928998,35.28192080557346,100.0,100.0,16.885578155517578,18.99134941101074,42.448089599609375,50.96974143981934,52.52199172973633,100.0,100.0,14.359703063964844,17.614540672302244,41.61152648925781,51.014588546752925,51.88336944580078,1.838303915491387,0.1575775146484375,17.454557418823242,9.029502215770172,0.7789212324182019,,,,,,,,,,,,,,,328609,78.46142458740832,43.214611511230466,50.67376708984375,115.65423095703125,328609,78.46142458740832,43.19426040649414,50.712364196777344,119.49738616943357,671.7561651021242
fdjyp0,FDJYP-0-rectified_images,202506261701-0020,False,kept,1280,720,234,1052,126,638,184,1.0934786796569824,22.33790149688721,warning,113.63669019192457,36.72485798597336,100.0,100.0,17.277433395385742,23.866792964935303,46.77666473388672,53.1253318786621,55.327674865722656,100.0,100.0,16.46027374267578,19.416763687133788,46.335609436035156,53.33206634521484,55.045738220214844,1.4635460117881922,0.13793373107910156,8.551012516021729,6.08429477383863,0.7486599717905098,,,,,,,,,,,,,,,360017,85.96066052872861,41.3992170715332,46.7009391784668,60.6008497619629,360017,85.96066052872861,41.20489349365234,46.71866989135742,68.43350067138697,719.9857970699668
fdjyp0,FDJYP-0-rectified_images,202506261702-0021,False,kept,1280,720,234,1052,126,638,130,1.1788194179534912,18.63298683166504,warning,113.67961019277573,36.81202605366707,100.0,100.0,19.06970977783203,20.7182279586792,54.43518829345703,63.03035049438476,122.33008575439453,100.0,100.0,19.504589080810547,20.669723987579346,54.25797653198242,63.27620258331298,64.940185546875,1.3897308647987823,0.12156295776367188,8.914482116699219,6.200097417481663,0.8495079662691318,,,,,,,,,,,,,,,388080,92.66121638141809,34.9737638092041,40.05966758728027,52.68772506713867,388080,92.66121638141809,34.85342910766602,40.14463233947754,54.36797420501717,713.8971760869026
fdjyp0,FDJYP-0-rectified_images,202506261702-0022,False,kept,1280,720,234,1052,126,638,318,0.6442328691482544,4.428268718719483,good,115.48900278285146,36.150292959064245,100.0,100.0,10.533026695251465,11.255295038223267,24.981821060180664,47.14000720977783,103.3680191040039,100.0,100.0,9.330625534057617,10.800891160964966,17.50377655029297,46.91638069152832,47.82501983642578,4.1697750072653035,0.8867278099060059,18.104305267333984,30.688894407090466,0.8333239668506404,,,,,,,,,,,,,,,186673,44.571601849022,46.67384994506836,72.01496887207031,175.74202514648437,186484,44.52647463325184,46.7925647354126,75.22468948364258,194.87490997314453,619.8400962166488
fdjyp0,FDJYP-0-rectified_images,202506261702-0023,False,kept,1280,720,234,1052,126,638,326,0.576904296875,2.7184109687805176,good,114.36394369229674,35.646791104227304,100.0,100.0,11.236335754394531,12.4308687210083,30.39569091796875,53.46773338317871,94.65151977539062,100.0,100.0,7.605754375457764,11.864977598190308,24.76111602783203,53.32914295196533,54.59406280517578,4.7163156466729355,1.030400276184082,22.307948112487793,33.83944261919316,0.8400723916573294,,,,,,,,,,,,,,,198874,47.48481433374083,41.10128753662109,54.72107124328613,164.687253723144,198653,47.4320465311736,41.23723022460938,56.161006927490234,176.2721337890625,672.2023878246546
fdjyp0,FDJYP-0-rectified_images,202506261703-0024,False,kept,1280,720,234,1052,126,638,360,0.6259901523590088,3.0957710266113283,good,115.68849766626954,36.15509532392025,100.0,100.0,26.172454833984375,29.409987449645996,63.3427848815918,82.15332107543945,96.3077621459961,100.0,100.0,10.893294334411621,15.021503162384032,56.60346984863281,81.84228782653808,83.94925689697266,7.045315037326646,0.8684120178222656,43.214412689208984,34.50011460880196,0.7797036406109187,,,,,,,,,,,,,,,185029,44.179066702322736,26.849799118041993,31.733457565307617,72.84327301025391,185029,44.179066702322736,26.73870216369629,31.85367774963379,74.26259002685548,637.3985018581152
fdjyp0,FDJYP-0-rectified_images,202506261703-0025,False,kept,1280,720,234,1052,126,638,349,0.5527886152267456,3.1417209148406955,good,116.21659714728594,35.44540097936988,100.0,100.0,28.401771545410156,29.633485794067383,81.76722717285156,105.81175956726074,114.46176147460938,100.0,100.0,14.862312316894531,18.852821826934814,80.35693359375,104.21877479553223,106.59791564941406,4.767344112788079,0.8648147583007812,18.156784057617188,34.17276321821516,0.941834062561834,,,,,,,,,,,,,,,211651,50.53555738080685,21.0064115524292,25.06248664855957,64.97492218017578,211651,50.53555738080685,21.03455352783203,25.118711471557617,65.2968635559082,634.6491682343185
fdjyp0,FDJYP-0-rectified_images,202506261703-0026,False,kept,1280,720,234,1052,126,638,220,0.8273111581802368,6.074704217910763,good,113.5778296738863,36.25888377428055,100.0,100.0,2.235288619995117,12.72411847114563,32.300743103027344,107.5638118743896,122.17195129394531,100.0,100.0,11.245970726013184,11.900338792800904,16.726181030273438,93.94843482971191,97.46009826660156,7.185198279253086,0.7572851181030273,42.36298847198486,23.476419238997558,0.8353643840363063,,,,,,,,,,,,,,,151965,36.28443039425428,23.527782211303713,26.490562438964844,70.82671569824218,151965,36.28443039425428,23.411891098022462,26.521812438964844,73.78965759277315,624.2506699636579
fdjyp0,FDJYP-0-rectified_images,202506261703-0027,False,kept,1280,720,234,1052,126,638,101,1.7472602128982544,107.34722137451172,warning,115.81761203706264,35.891161765903234,100.0,100.0,12.411981582641602,13.614681911468505,18.873077392578125,122.08875846862792,130.2423095703125,100.0,100.0,11.064478874206543,12.044482326507568,14.761127471923828,104.81110458374023,109.37484741210938,4.904502135920077,1.441960334777832,13.278784275054932,26.66349900672372,0.8986703947322904,,,,,,,,,,,,,,,156181,37.29107770476773,21.091905212402345,24.3338680267334,148.3822204589844,156181,37.29107770476773,20.755908584594728,24.258773803710938,156.38870544433593,627.5767511688173
fdjyp0,FDJYP-0-rectified_images,202506261704-0028,False,kept,1280,720,234,1052,126,638,161,0.7454426884651184,3.4250760078430176,good,114.28898107260466,36.117085721343756,100.0,100.0,10.549983024597168,15.803314447402954,112.12744140625,126.93155517578126,133.9975128173828,100.0,100.0,10.634588241577148,12.283152008056641,15.989055633544922,118.36725616455075,121.841552734375,50.15148699113502,27.44687557220459,108.52125453948975,71.66201864303179,0.2881092706566964,,,,,,,,,,,,,,,87984,21.007793398533007,18.39110569000244,19.373610496520996,62.854804878234866,87984,21.007793398533007,18.43557670593262,19.60682201385498,63.006183547973635,570.4005579464138
fdjyp0,FDJYP-0-rectified_images,202506261708-0029,False,kept,1280,720,234,1052,126,638,86,0.9627143144607544,27.2568359375,good,116.34917184710503,36.91972093656659,100.0,100.0,19.862049102783203,22.19223794937134,37.0670051574707,45.309452819824216,114.86654663085938,100.0,100.0,19.532365798950195,20.970682621002197,36.912078857421875,43.74632625579834,44.96211624145508,1.2967298431208125,0.21433639526367188,4.540191650390625,11.204204232885086,0.8932431806581584,,,,,,,,,,,,,,,324596,77.50324724938875,50.249480628967284,57.98830795288086,98.93657569885254,324596,77.50324724938875,50.287414932250975,57.74064636230469,101.14802284240722,706.5051067620516
fdjyp0,FDJYP-0-rectified_images,202506261709-0030,False,kept,1280,720,234,1052,126,638,87,2.310791015625,54.50000152587902,warning,114.4565106369555,36.580825224518776,100.0,100.0,19.824935913085938,21.534397506713866,37.8106803894043,117.69494056701652,125.46977996826172,100.0,100.0,19.09378433227539,21.661687088012695,37.36312484741211,44.53955917358398,45.443572998046875,2.60362626183186,0.2176971435546875,4.702825546264648,7.552720048899755,0.40625605106657736,,,,,,,,,,,,,,,308092,73.56261460880195,49.29566902160644,56.476205825805664,98.95962280273439,308092,73.56261460880195,49.38973274230957,56.540618896484375,99.2310540008545,662.2816352173686
fdjyp0,FDJYP-0-rectified_images,202506261709-0031,False,kept,1280,720,234,1052,126,638,141,1.5281033515930176,11.296875,warning,112.99633095040917,36.393139977008104,100.0,100.0,22.94170379638672,23.191415309906006,38.417476654052734,46.77097854614258,49.38859939575195,100.0,100.0,19.890321731567383,21.452605724334717,38.53041076660156,46.582890319824216,48.91075897216797,0.6840910399628662,0.16432571411132812,3.3389010429382324,5.631828774449878,0.9665769538101459,,,,,,,,,,,,,,,387922,92.62349098410758,47.092284507751465,57.07698631286621,95.17014595031738,387923,92.62372975244499,47.31248321533203,56.93282699584961,99.1042866516113,720.218189060688
fdjyp0,FDJYP-0-rectified_images,202506261709-0032,False,kept,1280,720,234,1052,126,638,135,0.8602973222732544,9.629318809509279,good,115.1341493241489,35.73863999918103,100.0,100.0,17.5257625579834,19.65857696533203,33.71979522705078,40.71569843292236,43.27426528930664,100.0,100.0,16.320974349975586,19.11605577468872,33.518157958984375,40.33357734680175,41.50702667236328,1.2490288959337914,0.19196701049804688,7.4004926681518555,10.512492359413203,0.8843949354839943,,,,,,,,,,,,,,,333419,79.6099002903423,54.413855743408206,64.31867980957031,111.36412887573242,333419,79.6099002903423,54.56785713195801,64.19456481933594,107.73066864013673,796.8277097679675
fdjyp0,FDJYP-0-rectified_images,202506261709-0033,False,kept,1280,720,234,1052,126,638,95,0.9316677451133728,5.780533885955811,good,115.63180480152369,36.02109011262655,100.0,100.0,13.507063865661621,18.606739902496336,30.031814575195312,54.27723770141542,121.75314331054688,100.0,100.0,15.147512435913086,17.27022075653076,29.14803695678711,35.89024429321289,36.975337982177734,1.8501069210879595,0.2791576385498047,7.819968223571777,10.00773609413203,0.52598342924636,,,,,,,,,,,,,,,289705,69.1723811888753,61.17879943847656,71.28288269042969,115.32747100830079,289704,69.1721424205379,61.16380096435547,71.41192245483398,115.93669479370116,666.8968792073429
fdjyp0,FDJYP-0-rectified_images,202506261710-0034,False,kept,1280,720,234,1052,126,638,89,0.9216579794883728,11.013476181030281,good,115.06348010152578,34.92784919217229,100.0,100.0,15.839933395385742,18.391915225982665,29.873783111572266,75.17389259338364,116.86149597167969,100.0,100.0,16.368911743164062,17.918817615509035,28.049850463867188,34.9966854095459,35.83782958984375,2.8656658214268735,0.27795982360839844,12.176687717437744,18.1296798594132,0.3604848573383968,,,,,,,,,,,,,,,267518,63.874828086797066,62.67978309631348,72.05233764648438,112.88940048217773,267517,63.87458931845966,62.67557006835938,71.82219696044922,118.88026000976565,654.4902520254254
fdjyp0,FDJYP-0-rectified_images,202506261714-0035,False,kept,1280,720,234,1052,126,638,261,1.1754556894302368,5.17469596862793,warning,115.9729310311377,36.84064419940114,100.0,100.0,17.935747146606445,19.15663070678711,29.41088104248047,39.220103645324706,41.03752899169922,100.0,100.0,13.467107772827148,18.58716812133789,28.880252838134766,39.130466270446775,41.023155212402344,0.7410158425305394,0.31649208068847656,2.7773313522338867,4.53468826405868,0.9186829385319468,,,,,,,,,,,,,,,365355,87.23520591381418,56.15170585632324,74.01936340332031,109.20013748168945,365355,87.23520591381418,56.26779235839844,74.97384643554688,110.08568344116213,711.1751041375101
fdjyp0,FDJYP-0-rectified_images,202506261715-0036,False,kept,1280,720,234,1052,126,638,240,0.9093695878982544,4.690402507781982,good,115.83811230957508,36.047629080712795,100.0,100.0,25.61007308959961,27.7963604927063,42.64665222167969,61.20350780487059,63.22620391845703,100.0,100.0,26.072433471679688,28.515673542022704,42.376495361328125,60.664807510375965,63.391056060791016,0.5338013335415743,0.1798095703125,1.5619487762451172,2.964547677261614,0.9628585824133837,,,,,,,,,,,,,,,379033,90.50107923288509,36.21095245361328,50.832210540771484,78.57098205566406,379032,90.50084046454768,36.30867309570313,51.05522155761719,77.1367626953125,729.4737258926034
fdjyp0,FDJYP-0-rectified_images,202506261715-0037,False,kept,1280,720,234,1052,126,638,278,0.9736464023590088,11.827202701568606,good,115.56607484817505,36.3857876509428,100.0,100.0,24.14261245727539,28.3800669670105,39.69346237182617,55.57298717498779,113.39614868164062,100.0,100.0,23.390811920166016,27.713785266876222,39.35436248779297,55.46214580535888,57.58023452758789,0.711579358259849,0.1744384765625,2.808018207550049,4.894750916870415,0.9281982368687628,,,,,,,,,,,,,,,376679,89.93901856662592,39.7144654083252,54.85457229614258,77.58594085693359,376678,89.93877979828851,39.68679359436035,55.21292304992676,79.55941184997559,690.1642330922186
fdjyp0,FDJYP-0-rectified_images,202506261715-0038,False,kept,1280,720,234,1052,126,638,286,1.0214301347732544,17.2392578125,warning,113.00285207107663,36.22383112087846,100.0,100.0,22.730669021606445,23.247203540802,35.24473571777344,49.020224761962886,108.4996337890625,100.0,100.0,21.90629005432129,23.131309032440186,35.07078552246094,48.365994644165035,50.56427764892578,0.7770404455577613,0.23045730590820312,2.1762256622314453,3.2680222341075793,0.8310702671031844,,,,,,,,,,,,,,,396188,94.5971500611247,45.37397850036621,62.423648834228516,94.79912948608398,396188,94.5971500611247,45.60927566528321,62.5412712097168,95.53324287414553,724.7286168858409
fdjyp0,FDJYP-0-rectified_images,202506261716-0039,False,kept,1280,720,234,1052,126,638,255,1.0669487714767456,7.593977832794186,warning,114.92556938901544,37.02810686081648,100.0,100.0,21.674503326416016,21.823251819610597,32.802085876464844,44.18466224670409,46.85285186767578,100.0,100.0,20.808856964111328,21.679843044281007,32.54227828979492,44.08017272949218,46.30267333984375,0.6974492037901086,0.23649120330810547,3.1196813583374023,5.54658847799511,0.9478879786197558,,,,,,,,,,,,,,,390588,93.26004737163814,49.946041946411135,66.92738342285156,101.05800758361816,390590,93.26052490831296,50.031700706481935,67.28355026245117,101.61784362792969,712.1952031739056
fdjyp0,FDJYP-0-rectified_images,202506261717-0040,False,kept,1280,720,234,1052,126,638,135,1.5088975429534912,11.647287368774425,warning,116.32372019812465,35.69282125681639,100.0,100.0,22.739431381225586,23.08069133758545,35.8270149230957,45.72906436920165,87.43648529052734,100.0,100.0,3.7011358737945557,21.22697534561157,31.93284797668457,41.34182357788085,42.36137771606445,2.1144100509681865,0.3379669189453125,16.27648115158081,16.68513141809291,0.7824091803837225,,,,,,,,,,,,,,,358526,85.6046569376528,53.08159351348877,60.82175254821777,95.6527042388916,358527,85.60489570599023,53.30944923400879,61.7412223815918,102.90207168579101,705.2078624255955
fdjyp0,FDJYP-0-rectified_images,202506261718-0041,False,kept,1280,720,234,1052,126,638,95,1.1354708671569824,2.315706396102906,warning,115.89743103832006,36.19677014648914,100.0,100.0,21.174617767333984,23.96489896774292,43.61521911621094,52.8682897567749,102.79473876953125,100.0,100.0,19.38070297241211,21.62589063644409,42.2998046875,52.58846130371093,54.1550178527832,2.84001097052579,0.34822845458984375,13.378848552703857,25.33785719743276,0.9187529737833164,,,,,,,,,,,,,,,264306,63.10790418704156,41.67970008850098,44.58091354370117,86.0336196899414,264306,63.10790418704156,41.83105907440186,44.49305725097656,89.03043327331545,610.3054350242019
fdjyp0,FDJYP-0-rectified_images,202506261718-0042,False,kept,1280,720,234,1052,126,638,196,2.038031578063965,10.430636882781982,warning,115.48047978430986,35.18904000520706,100.0,100.0,26.448564529418945,26.803883743286132,43.801734924316406,52.95942554473877,53.45885467529297,100.0,100.0,18.784175872802734,21.440134811401368,43.755775451660156,52.77394409179687,53.63468551635742,1.1271987053540633,0.223907470703125,6.612051963806152,8.124331448655257,0.9419589483546027,,,,,,,,,,,,,,,380544,90.86185819070904,41.64595546722412,49.74220275878906,82.34950569152832,380545,90.86209695904645,41.78561706542969,49.74846267700195,100.14488800048827,712.5582857988775
fdjyp0,FDJYP-0-rectified_images,202506261718-0043,False,kept,1280,720,234,1052,126,638,156,1.0575087070465088,5.461208820343018,warning,116.38242704793811,36.30400728434324,100.0,100.0,28.944644927978516,29.925064659118654,53.84749221801758,68.17561721801758,68.89383697509766,100.0,100.0,20.294109344482422,29.21474332809448,53.827659606933594,68.36788940429688,70.25798797607422,0.4087511477878085,0.17707443237304688,1.347513198852539,1.7788241136919316,0.9931910185722272,,,,,,,,,,,,,,,370835,88.54365640281173,32.34020080566406,40.11747360229492,73.16052917480468,370835,88.54365640281173,32.258414077758786,40.09199905395508,72.11922409057617,733.6546760052443
fdjyp0,FDJYP-0-rectified_images,202506261719-0044,False,kept,1280,720,234,1052,126,638,74,0.8524577021598816,16.30386581420902,good,116.61638878285885,36.14519676193595,100.0,100.0,9.115076065063477,21.190962982177734,33.54344940185547,46.62140331268311,46.858154296875,100.0,100.0,19.34122085571289,21.006978511810303,26.120044708251953,46.72330951690674,47.6443977355957,2.3100372581562816,0.6756696701049805,13.23860788345337,23.59031173594132,0.9160379809141347,,,,,,,,,,,,,,,287279,68.59312920232273,47.272577056884764,52.146732330322266,98.29049087524413,287279,68.59312920232273,47.15636207580567,52.98750305175781,98.83436431884763,691.0229995846748
fdjyp0,FDJYP-0-rectified_images,202506261719-0045,False,kept,1280,720,234,1052,126,638,132,1.1654731035232544,12.514971160888694,warning,114.42516790702939,34.82769196853042,100.0,100.0,21.55154800415039,22.906629276275634,40.20518112182617,47.718794631958005,125.95880889892578,100.0,100.0,20.537403106689453,21.699105644226073,39.598716735839844,47.62448005676269,48.708648681640625,1.4809046161422519,0.2942657470703125,5.668424129486084,13.273131876528119,0.9025981014708087,,,,,,,,,,,,,,,317322,75.76644636308069,46.17306919097901,53.04756164550781,85.44982986450194,317322,75.76644636308069,46.22547561645508,53.25567626953125,93.78617622375488,674.1024050861597
fdjyp0,FDJYP-0-rectified_images,202506261720-0046,False,kept,1280,720,234,1052,126,638,350,0.9639486074447632,2.8355007648468034,good,114.18016068637371,35.780337173491716,100.0,100.0,7.796662330627441,11.651920986175536,24.722137451171875,105.54439697265622,124.05921173095703,100.0,100.0,9.062117576599121,10.891328525543212,16.719467163085938,52.95930805206299,54.04878616333008,4.989724748969433,0.907376766204834,27.257779598236084,27.00016236246944,0.6712919745419818,,,,,,,,,,,,,,,171277,40.895524526283616,41.21338989257813,46.31740188598633,188.1728045654297,171242,40.887167634474324,41.480829086303714,46.74753952026367,187.4800619506836,655.6932460516691
fdjyp0,FDJYP-0-rectified_images,202506261720-0047,False,kept,1280,720,234,1052,126,638,359,0.4412434995174408,1.6389431953430167,good,115.3824757784605,35.17747716978192,100.0,100.0,12.38786506652832,13.835246801376343,45.341636657714844,120.74236869812012,124.58040618896484,100.0,100.0,8.970001220703125,11.790950441360474,38.565025329589844,83.49471435546874,86.76943969726562,6.667620262333754,0.7273726463317871,30.183973789215088,24.249073578850854,0.7420349477653108,,,,,,,,,,,,,,,176618,42.170786216381416,25.86745002746582,30.452070236206055,142.16953643798826,176618,42.170786216381416,26.03675979614258,30.487454414367676,152.03818389892578,663.2170546799898
fdjyp0,FDJYP-0-rectified_images,202506261720-0048,False,kept,1280,720,234,1052,126,638,365,0.4537760317325592,1.7238172769546514,good,115.36810221150517,35.875098779797554,100.0,100.0,13.943822860717773,14.43082880973816,46.33617401123047,118.50366020202637,121.9671630859375,100.0,100.0,9.265172004699707,11.23861060142517,39.3704948425293,89.78458557128906,92.82898712158203,6.5290328882324955,0.7090587615966797,26.014503955841064,24.370606662591687,0.7756971678705229,,,,,,,,,,,,,,,182331,43.534869727995115,24.137504959106444,28.390625,144.811851501465,182331,43.534869727995115,24.26907615661621,28.395496368408203,151.86665649414064,650.177433155477
fdjyp0,FDJYP-0-rectified_images,202506261720-0049,False,kept,1280,720,234,1052,126,638,289,0.5679253339767456,4.356749248504636,good,115.07333302870393,35.21350119262934,100.0,100.0,11.026498794555664,13.097035837173461,31.85057258605957,86.65708770751954,120.74040985107422,100.0,100.0,9.190282821655273,12.827029705047607,19.93800926208496,85.084566116333,86.9940185546875,7.662991084757291,0.9412870407104492,34.6265983581543,39.477718138753055,0.8620505434830023,,,,,,,,,,,,,,,185231,44.227297906479215,25.578711700439452,29.24622344970703,164.43386535644535,185231,44.227297906479215,25.610439491271972,29.324100494384766,160.09835510253907,644.5721141062677
fdjyp0,FDJYP-0-rectified_images,202506261720-0050,False,kept,1280,720,234,1052,126,638,336,0.8806830644607544,3.8103976249694824,good,113.73893171548843,37.321667186915874,100.0,100.0,11.712255477905273,12.434715843200683,29.915878295898438,73.61454238891599,77.1375732421875,100.0,100.0,5.929867744445801,9.650490856170654,20.624088287353516,71.61308898925782,72.51472473144531,7.340433966041677,0.9286980628967285,54.982993841171265,31.585230745721272,0.777297045550374,,,,,,,,,,,,,,,180971,43.2101447891198,30.54230670928955,34.43817901611328,171.9521530151367,180971,43.2101447891198,30.66348476409912,34.53702926635742,172.90761566162104,642.477931920439
fdjyp0,FDJYP-0-rectified_images,202506261721-0051,False,kept,1280,720,234,1052,126,638,391,0.5898979902267456,3.108832359313965,good,113.3687300607562,36.106360610574484,100.0,100.0,8.910886764526367,12.386377096176147,28.073486328125,102.64352149963374,127.06329345703125,100.0,100.0,8.973082542419434,11.40543704032898,18.317800521850586,60.55782070159912,61.47307205200195,6.640253377080984,1.0237102508544922,28.405046224594116,32.57826826100245,0.6994643366504406,,,,,,,,,,,,,,,172432,41.17130195599022,36.16641613006592,40.23274040222168,173.0670056152344,172432,41.17130195599022,36.293808174133304,40.30649757385254,177.74542709350587,636.6084357723594
fdjyp0,FDJYP-0-rectified_images,202506261721-0052,False,kept,1280,720,234,1052,126,638,329,0.6386447548866272,2.4142577648162837,good,115.24405097588897,36.10038198530674,100.0,100.0,11.33780288696289,12.249326181411742,25.058311462402344,55.832583808898924,120.4366455078125,100.0,100.0,10.236083984375,11.611373233795167,16.534889221191406,55.731953620910645,56.805389404296875,4.051270068857664,1.0090885162353516,19.756064414978027,27.28525175733496,0.8610632626293107,,,,,,,,,,,,,,,166085,39.655839318459655,39.45767486572266,44.14662170410156,178.43558776855468,166085,39.655839318459655,39.4486083984375,44.374752044677734,184.4455731201172,634.1041224077344
